,bar_rating,rest_rating,num_food_poi,num_smoking,num_Cviolations,num_chi,num_pizza,avg_score,Predictions,Dev_SqDists
11423,3.33333333333,4.0,0.0,0.0,11.65625,0.125,0.03125,16.4829268293,16.0523433024,0.185402173664
11426,3.5,3.75,0.0,0.0,10.65625,0.125,0.09375,14.0521327014,15.4539922408,1.96521016823
11427,4.5,4.16666666667,0.0,0.0,9.15789473684,0.210526315789,0.157894736842,12.8403361345,14.9516019647,4.4574434057
11428,2.75,3.92857142857,0.0,0.0,14.5,0.194444444444,0.0555555555556,17.6007462687,18.1792914813,0.334714563042
11429,2.5,3.5,0.0,0.0,10.2916666667,0.208333333333,0.0416666666667,13.8622754491,15.4165548808,2.4157845518
11430,3.5,3.5,0.0,0.0,7.74342105263,0.00657894736842,0.0394736842105,13.2254901961,13.0073408465,0.0475891387121
11432,3.25,4.07692307692,0.0,0.0,10.484375,0.0989583333333,0.03125,15.4320882852,15.1808659404,0.0631126665038
11433,0.0,4.5,0.0,0.0,10.275862069,0.103448275862,0.172413793103,13.6581632653,15.0489145152,1.93418903908
11434,3.75,4.25,0.0,0.0,7.76404494382,0.191011235955,0.0674157303371,14.3560090703,13.830437966,0.276224985678
11435,4.25,4.21428571429,0.0,0.0,10.9351851852,0.166666666667,0.0462962962963,15.047752809,15.8216339566,0.598892030657
11436,3.5,3.75,0.0,0.0,10.04,0.2,0.12,16.1857142857,15.3698115025,0.66569735168
11451,0.0,0.0,0.0,0.0,21.0,0.0,0.0,18.375,21.2396327162,8.20612059893
11691,0.0,4.25,0.0,0.0,12.68,0.22,0.14,16.9110429448,17.0356709391,0.0155321369585
11692,0.0,3.83333333333,0.0,0.0,9.90909090909,0.272727272727,0.0909090909091,14.3230769231,15.3475569938,1.04955941536
11693,4.25,4.375,0.0,0.0,8.41176470588,0.0588235294118,0.117647058824,15.2203389831,13.8251009214,1.94668924881
11694,3.66666666667,4.04166666667,0.0,0.0,11.875,0.125,0.1,15.1920289855,16.2874399263,1.19992512918
11697,3.25,3.875,0.0,0.0,17.0,0.0,0.0,18.4583333333,19.0276111759,0.324077262101
